部門名,穀類,いも・豆類,野菜,果実,その他の食用作物,非食用作物,畜産,農業サービス,育林,素材,特用林産物,海面漁業,内水面漁業,石炭・原油・天然ガス,砂利・砕石,その他の鉱物,畜産食料品,水産食料品,精穀・製粉,めん・パン・菓子類,農産保存食料品,砂糖・油脂・調味料類,その他の食料品,酒類,その他の飲料,飼料・有機質肥料（別掲を除く。）,たばこ,紡績糸,織物,ニット生地,染色整理,その他の繊維工業製品,織物製・ニット製衣服,その他の衣服・身の回り品,その他の繊維既製品,木材,その他の木製品,家具・装備品,パルプ,紙・板紙,加工紙,紙製容器,その他の紙加工品,印刷・製版・製本,化学肥料,ソーダ工業製品,その他の無機化学工業製品,石油化学系基礎製品,脂肪族中間物・環式中間物・合成染料・有機顔料,合成ゴム,その他の有機化学工業製品,合成樹脂,化学繊維,医薬品,油脂加工製品・界面活性剤,化粧品・歯磨,塗料・印刷インキ,農薬,その他の化学最終製品,石油製品,石炭製品,プラスチック製品,タイヤ・チューブ,その他のゴム製品,革製履物,なめし革・革製品・毛皮（革製履物を除く。）,ガラス・ガラス製品,セメント・セメント製品,陶磁器,建設用土石製品,その他の窯業・土石製品,銑鉄・粗鋼,鉄屑,熱間圧延鋼材,鋼管,冷延・めっき鋼材,鋳鍛造品（鉄）,その他の鉄鋼製品,非鉄金属製錬・精製,非鉄金属屑,電線・ケーブル,その他の非鉄金属製品,建設用金属製品,建築用金属製品,ガス・石油機器・暖房・調理装置,その他の金属製品,ボイラ・原動機,ポンプ・圧縮機,運搬機械,冷凍機・温湿調整装置,その他のはん用機械,農業用機械,建設・鉱山機械,繊維機械,生活関連産業用機械,基礎素材産業用機械,金属加工機械,半導体製造装置,その他の生産用機械,事務用機械,サービス用・娯楽用機器,計測機器,医療用機械器具,光学機械・レンズ,武器,電子デバイス,その他の電子部品,産業用電気機器,民生用電気機器,電子応用装置,電気計測器,その他の電気機械,通信機器,映像・音響機器,電子計算機・同附属装置,乗用車,トラック・バス・その他の自動車,二輪自動車,自動車部品・同附属品,船舶・同修理,鉄道車両・同修理,航空機・同修理,その他の輸送機械,がん具・運動用品,その他の製造工業製品,再生資源回収・加工処理,住宅建築,非住宅建築,建設補修,公共事業,その他の土木建設,電力,都市ガス,熱供給業,水道,廃棄物処理,卸売,小売,金融,保険,不動産仲介及び賃貸,住宅賃貸料,住宅賃貸料（帰属家賃）,鉄道旅客輸送,鉄道貨物輸送,道路旅客輸送,道路貨物輸送（自家輸送を除く。）,外洋輸送,沿海・内水面輸送,港湾運送,航空輸送,貨物利用運送,倉庫,こん包,その他の運輸附帯サービス,郵便・信書便,通信,放送,情報サービス,インターネット附随サービス,映像・音声・文字情報制作,公務（中央）,公務（地方）,学校教育,社会教育・その他の教育,学術研究機関,企業内研究開発,医療,保健衛生,社会保険・社会福祉,介護,他に分類されない会員制団体,物品賃貸業（貸自動車業を除く。）,貸自動車業,広告,自動車整備,機械修理,その他の対事業所サービス,宿泊業,飲食サービス,洗濯・理容・美容・浴場業,娯楽サービス,その他の対個人サービス,事務用品,分類不明,内生部門計,家計外消費支出（列）,家計消費支出,対家計民間非営利団体消費支出,一般政府消費支出,一般政府消費支出（社会資本等減耗分）,県内総固定資本形成（公的）,県内総固定資本形成（民間）,在庫純増,県内最終需要計,県内需要合計,輸出,輸出（直接購入）,輸出計,移出,最終需要計,需要合計,（控除）輸入,（控除）輸入（直接購入）,（控除）関税,（控除）輸入品商品税,（控除）輸入計,（控除）移入,（控除）移輸入計,最終需要部門計,県内生産額
公務（地方）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119818317,0.000551729,0,0.00376161,0,0.157911078,0.554713254,0,0,0,0.037936788,0.016934643,0,0,0,0,0.016962385,0.011042544,0,0,0,0,0,0,0,0.036039587,0.0165585
学校教育,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014482972,0.110678227,0.15635676,0.188494095,0,0,0,0.034614535,0.014936771,0,0,0,0.000274126,0.015597869,0.009815902,0,0,0,0,0,0.002061774,0.001507014,0.031445526,0.013966346
社会教育・その他の教育,3.68175E-05,0,0,0.00012987,0,0,0,0.000507283,0,0.000328192,0,0,0,0,0.000327869,0.001699029,0.000127808,0.000537368,0.000121921,0.000296177,0.00238379,0.000186025,0.000404949,0,9.75166E-05,0,0,0,0,0,0,0,0,0,0,6.92042E-05,7.28173E-05,7.84704E-05,0.000278396,0.000373239,0,0,0.000306185,2.9529E-05,0,0.000392567,0.000168976,0.000115923,0.000287938,0.00028235,0.000158267,0.000442608,0.000342349,0.000274521,0.000236758,0.000369179,0.0005324,0.000737939,0.000512971,7.2231E-06,0,0.00016153,0,8.31367E-05,0,0,0.000317757,0.000419194,0.001321253,0.000405581,0.000113988,0,0,0,0,0.000262881,0.000641832,0,0,0,0,8.13559E-05,0.001196974,0,0.000141703,0.000292425,0,0.000487873,0.00119988,0.00114323,0.001089579,0.000588466,0.00063065,0,0.000895656,0.000483442,0.000214176,0.00036346,0.000214618,0.000288207,0.00034488,0.000472813,0.000363636,0,0,0.000642166,0.001717066,0.000911849,0.002123393,0.001582278,0.001002004,0.000864065,0.001310418,0,0.000365831,0.000113488,0.000148637,0,0.000152778,0.000446843,0,5.68505E-05,9.37559E-05,0,0.000120664,0,0.000196669,0.000225523,2.9634E-05,0.000133767,0.000193847,0.000450606,0.000394662,0,6.65284E-05,0.000158583,3.81324E-05,0.000235171,0.00010908,0.000265998,7.91935E-06,0,0,0.005517187,0.004053058,0.000369182,0.000140286,0,0,0.000287815,0,0,0.000313073,0.000199094,0.000255102,0.000225141,0.005194587,0.001676613,0.002111755,0.005698006,0.000361617,0.00039681,3.13423E-06,3.71594E-06,0,0,0,0.000118929,0,7.49269E-05,1.8783E-05,0,0.000426587,0.000339712,0.001535924,0,0,0.000441733,0.000207432,0.000403377,0.000582292,0.000247302,0.000286396,0,0.000135248,0.00035846,0,0.00182858,0.032583406,0.008824275,0.011260581,0,0,0,0.002796794,0.001573468,4.74146E-05,0.001400342,5.16957E-05,2.11921E-06,0.001257218,0.001030231,0.001085522,0,0,0,0.000976914,7.26347E-05,0.000315948,0.002315843,0.001387028
学術研究機関,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012554873,0.001096508,0.091320288,0.063024559,0.013781541,0,0.008858276,0.0038225,0.000297823,0,0.000296881,0.004316583,0.005898258,0.003711835,0.000465959,0,0,0,0.000419339,0.005569421,0.004183692,0.00782659,0.003476134
企業内研究開発,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20749E-05,0.237977578,0,0.054946209,0.023710241,0,0,0,0.00176605,0.025346812,0.015951014,0.005806038,0,0,0,0.005225136,0.049282309,0.037427879,0.011759515,0.00522292
医療,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007299906,0,0,0.000494619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230272,0.013304929,0.034189621,0,0.418946085,0,0,0,0,0.073608147,0.031998693,0,0.000155594,4.9234E-07,0.000298185,0.033043453,0.020948154,0,0,0,0,0,0.001175801,0.000859429,0.069240078,0.030982846
保健衛生,0,0,0,0,0,0,0,0.005869991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9529E-05,0,0,0,0,0,1.04574E-05,0,0,0,5.19365E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61251E-05,0,0,0.000199585,0,4.23693E-06,2.66861E-05,7.272E-05,0.000189998,3.16774E-05,1.80626E-05,0,7.9384E-05,0,0,4.2511E-06,0,0.001398266,0,0,0,0.024598596,0.000199094,0.003890306,7.50469E-05,0.001341976,0.000653595,3.35199E-05,0.000949668,5.16596E-05,3.77915E-05,1.56711E-05,0,0.000187084,0,3.97464E-05,0.013082209,0.050884002,0.002928395,0.001289765,1.21797E-05,0,0,5.68861E-05,0,0,6.20412E-05,0,0.000101495,1.45573E-05,8.72829E-05,5.45517E-05,0,0.002118883,0.000580895,0.028191652,0.000530916,0,0.004220062,0.000153328,0,0,0,0.001655223,0.001308348,0,0,0,0,0.000740087,0.000853132,0,0,0,0,0,0.000537156,0.000392624,0.001130871,0.001083165
社会保険・社会福祉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011701874,0.009111986,0.59095698,0.059711178,0.002741863,0,0,0,0.019699327,0.008500601,0,0,0,0,0.008808009,0.005542972,0,0,0,0,0,0,0,0.018714172,0.00831179
介護,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005496513,0,0.127039168,0,0,0,0,0.019645575,0.008477406,0,0,0,0,0.008783975,0.005527848,0,0,0,0,0,0,0,0.018663109,0.008289111
他に分類されない会員制団体,0,0,0,0,0,0.000468713,0,0.001884195,0,0,0.000642261,0.006814548,0.001567398,0,0.002459016,0.00315534,0.000841401,0.000554161,0.000365764,0.001315026,0.000476758,0.000658243,0.000234444,0.002052902,0.000503836,0.002673797,0,0.002615234,0.000177651,0,0,0.000228206,0.001736865,0.000928505,8.51861E-05,0.000484429,0.000946625,0.000967801,0.000556793,0.001306336,0.000659196,0.001133707,0.000561339,0.000679167,0.000361141,0.000392567,0.005906114,0.00073418,0.000395305,0.000993454,0.00087766,0.000732922,0.000342349,0.003019736,0.001116147,0.002092013,0.000418315,0.000645697,0.000437287,0.0001252,0.001158581,0.000539263,0.002049695,0.000176666,0,0,0.000878505,0.001385671,0.000566251,0.000486697,0.000398959,0,0,0,0.000618047,0.000525762,0.000693179,0.000784288,0.000245051,0,0.000486656,0.000379661,0.001220914,0.000210694,0.00042511,0.001169702,0,0.00329895,0.00069993,0.004082966,0.003415744,0.000196155,0.00063065,0.000541712,0.003902501,0.000966884,0.001481385,0.002423068,0.003266961,0.001270731,0.003727121,0.00070922,0.000363636,0,0,0.000806263,0.000709482,0.000459221,0.000117966,0.001582278,0.001002004,0.000887107,0.000466206,0,0.000365831,0.000217108,0.000316973,0,8.66638E-05,0.000625581,0,0.000227402,0.001312582,0.00127348,0.00099213,0,0.000192095,0.001252248,0.002296637,0.000836041,0.001408624,0.001004107,0.003566574,0,0.006131704,0.001685989,7.20278E-05,0.000712185,0.00182709,0.004074412,0.000348451,0.000912162,0,0.00080707,0.00036846,0.003294238,0.000752445,0.000890208,0.001198514,0.001753055,0,0,0.004517197,0.000248868,0.000701531,7.50469E-05,0.000955725,0.002188122,0.000469279,0.000949668,0.001601446,9.44787E-06,0,0.000126342,0.000261917,0.000851,0.005316083,0.0014305,0.000622874,1.87317E-05,0.000300528,0,0.00141307,0.005548635,0.002047898,0.001773203,0.001605363,0.00150636,0.001369053,0.001210131,0.000873439,0.003680428,0.001350153,0,0.004125059,0.000959129,0,0.009719015,0.253204565,0,0,0,0,0,0.007942412,0.004408204,3.75366E-05,0,3.74178E-05,0.000519581,0.003784635,0.003021334,0,0.02455686,0,0,0.000212373,0.000659967,0.000539533,0.007434325,0.004261041
物品賃貸業（貸自動車業を除く。）,0.001730422,0.008077544,0.000177294,0.00012987,0.00328084,0.001640497,0.003910523,0.008406406,0.0013267,0.004922875,0,0.000979217,0,0,0.00647541,0.004854369,0.001725405,0.002048716,0.000731529,0.001694132,0.001191895,0.001502511,0.005552063,0.004658508,0.00199909,0.000891266,0,0.001961425,0.002842423,0,0,0.005762209,0.003647416,0.002785515,0.002811142,0.004290657,0.007937086,0.003609636,0.000835189,0.001368542,0.003102098,0.002479983,0.004184527,0.009449284,0.001083424,0.003009683,0.005262396,0.000881016,0.001068788,0.000962081,0.002676143,0.001284992,0.001711743,0.001253895,0.002333762,0.002953431,0.00163523,0.002490545,0.001908927,8.98875E-05,0.02288197,0.004448299,0.003133442,0.007648581,0,0,0.00235514,0.005007045,0.00198188,0.006408177,0.0087391,0,0,0,0.001236094,0.002103049,0.004698211,0.004476978,0.001251048,0,0.002871267,0.003050847,0.001735612,0.0029719,0.001700439,0.005724228,0,0.011639253,0.00609939,0.009145844,0.007039026,0.004903884,0.012192558,0.00595883,0.009212462,0.01595359,0.008335019,0.008692755,0.007607011,0.002947573,0.002843745,0.002364066,0.002545455,0.002267574,0,0.010090324,0.006200515,0.009430501,0.004659667,0.001582278,0.00501002,0.013813523,0.003137443,0,0.001188952,0.002801019,0.002521454,0,0.002891175,0.011028098,0.001715266,0.022967595,0.021001313,0.005730659,0.006636545,0,0.012710275,0.023662142,0.010564528,0.036055669,0.059827734,0.003487764,0.006680017,0.010928962,0.002217615,0.004674028,0.001597322,0.008701337,0.00303606,0.014870548,0.000625629,0.001634666,0,0.001931677,0.00085974,0.001760713,0.002720707,0.002354105,0.001238464,0.004997514,0,0.003921569,0.005680039,0.007416256,0.003651148,0.000375235,0.010453548,0.025575448,0.005095029,0.047483381,0.005450084,0.016524319,0.008562706,0.000635426,0.01081344,0.004090773,0.004461535,0.006398724,0.012697044,0.007886061,0.019884923,0.005127643,0.002986109,0.001698562,0.001479037,0.004324885,0.012495797,0.007673256,0.004449423,0.001545844,0.001834221,0.003905909,0.001786567,0,0.000901652,0.005906002,0.001989999,0.000760659,0,0,0,0,0,0,0.000457071,0.006237397,0.000409939,0,0.000408642,0.000275871,0.000371721,0.004172527,0.002402306,0.000312542,0,0,0.002164655,0.011008355,0.008628787,-0.00891481,0.001946542
貸自動車業,0.000957255,0.001615509,0.001654749,0.002727273,0.00410105,0.001171783,0.000837969,0.001956664,0.000331675,0.004266492,0.001284522,0.00243805,0.002351097,0,0.036967213,0.026699029,0.000468629,0.00097398,0.000325124,0.00077006,0.000357569,0.000200335,0.000458232,0.000513225,0.000341308,0,0,0.001307617,0.000532954,0,0,0.001711547,0.000781589,0.00185701,0.000681489,0.001314879,0.001820433,0.000523136,0.000278396,0.000373239,0.000659196,0.000283427,0.000459277,0.000679167,0.000361141,0.000392567,0.000329906,0.000200934,0.000341622,0.000397381,0.000330921,5.71108E-05,0.000342349,0.000207746,0.000236758,0.000404339,0.000190143,9.22424E-05,0.000294328,3.29052E-05,0,0.000119284,0.000109945,0.000124705,0,0,0.000766355,0.003807683,0.000471876,0.002433485,0.000512947,0,0,0,0.000618047,0.000525762,0.000539139,0.000392144,0.000283743,0,0.000328492,0.000420339,0.0009097,0.000887134,0.000991923,0.000906519,0,0.000464641,0.00049995,0.000598835,0.000492905,0.000588466,0.000420433,0.000541712,0.000575779,0.000483442,0.000487846,0.000575479,0.000476929,0.000537113,0.000605052,0.00070922,0.000727273,0,0,0.000271854,6.55824E-05,0.00022192,0.000176949,0,0,0.000276501,0,0,0.000365831,0.00010362,7.52138E-05,0,9.47048E-05,0.00014299,0,5.68505E-05,9.37559E-05,0.003820439,0.004303699,0,0.001669396,0.001442162,0.002267003,0.002257311,0.001634779,0.000227077,0.000306959,0,0.000709637,0.002503944,0.001423608,0.004965283,0.000522675,0.000291331,0.00012671,0.000252876,4.92164E-05,0.00019846,0.00012282,0.00122114,0.003774981,0.000138477,0.000958811,0.000340145,0,0.003921569,0.000178899,0.003334827,0.000127551,0.001425891,0.000876494,0.000539926,0.000536319,0,0.000619915,0.000944787,0.00083057,0.000739472,0.001309586,0.000552404,0.000377591,0.000366838,0.000335394,0.000424586,0.000582273,0.00073078,0.001039806,0.001019137,0.000967063,0.000461321,0.000325411,0.000957916,0.005320638,0.0001067,0.00113547,0.001316517,0.002454824,0,0.004113789,0.000734825,0,0.000243561,0,0,0,0,0,0,0.000127921,0.000806717,1.97561E-06,0.004512214,1.62472E-05,0.000113689,0.000109168,0.000558741,0,4.46488E-05,0,0,3.86132E-07,0.001039345,0.000759793,-0.000622575,0.000458312
広告,0,0,0,0,0,0.005390204,0,0.003188637,0,0,0.003211304,0.000959233,0,0,0.003278689,0.002912621,0.009085003,0.00085643,0.002600992,0.022106647,0.005244338,0.020505702,0.006948071,0.051796289,0.006241061,0,0,0.000653808,0.001065909,0,0,0.001483341,0.007555363,0.002785515,0.008859358,0.000207612,0.002038884,0.007219272,0.000556793,0.001990607,0.011361433,0.00148799,0.008471117,0.00118116,0.001805706,0.000523423,0.003186405,0.000177749,0.001161514,0.001819589,0.001151029,0.000918531,0.004108182,0.046171539,0.035885815,0.141043897,0.006578947,0.004150909,0.031333305,0.000171749,0.000144823,0.005469668,0.009486712,0.003876251,0,0,0.002934579,0.000558926,0.006795017,0.000567813,0.002640728,0,0,0,0,0.000788644,0.000718852,0.00098036,0.000902818,0,0.001597852,0.000840678,0.002202432,0.000920402,0.001983846,0.001586408,0,0.003577734,0.00309969,0.005008438,0.006814192,0.003334641,0.002102165,0.003250271,0.004542256,0.002900653,0.003599348,0.002635086,0.001764636,0.002947573,0.005397065,0.008747045,0.004,0.002267574,0,0.007439611,0.003058523,0.004042899,0.012445441,0.003164557,0.00501002,0.006532333,0.004561262,0,0.005944759,0.007067516,0.013776665,0,0.004296558,0.001715879,0,0.000454804,0.007875492,0.020694046,0.010618472,0,0.00318786,0.001638011,0.000503778,0.000908498,0.001001544,0.002677027,0.009121073,0,0.008393671,0.001068349,0.00086857,0.014532251,0.03036969,0.015499654,0.005757367,0.012499323,0,0.003545818,0.006386637,0.002499077,0.002125552,0.000197824,0.006192322,0.001491405,0,0,0.000491972,0.000647056,0.006186224,0.001125704,0.021214117,0.018130151,0.009016861,0.027540361,0.026398037,0.000302332,0.001253691,0.001085054,0.010738607,0.001478053,0.002434468,0.001455626,0.006612045,0.000705562,0.001458812,0.003787879,0.008798358,0.004416261,0.000625747,0.00403656,0.000705058,0.01058423,0.002644762,0.010430546,0.00909832,0.011172209,0.005182407,0,0.00430539,0.006307538,0,3.04451E-06,0,0,0,0,0,0,1.59901E-06,0.00645151,0.000304738,0,0.000303774,0.000194095,0.000120277,0.004282067,0.003517433,0,0,0,0.003165509,0.013922415,0.011028062,-0.012147456,0.000912316
自動車整備,0.004712639,0.004038772,0.005200638,0.007012987,0.012795276,0.002460745,0.001955262,0.003478513,0.00066335,0.007548408,0.002569043,0.004196643,0.003918495,0,0.059344262,0.041262136,0.001267427,0.003123452,0.001016012,0.002369416,0.000953516,0.000601005,0.001406665,0.001144887,0.001007671,0.000891266,0,0.004576659,0.000888257,0,0,0.003822455,0.002084238,0.00371402,0.001703723,0.003252595,0.0037865,0.001229369,0.000835189,0.001088613,0.001357168,0.000708567,0.001071647,0.002067031,0.000361141,0.001046846,0.001062135,0.000587344,0.001049267,0.001108485,0.000963987,0.000157055,0.001027046,0.000497106,0.000913211,0.000949317,0.000342257,0.000276727,0.000891393,8.42695E-05,0,0.000325546,0.000306276,0.000363723,0,0,0.001345794,0.004983756,0.000755002,0.003244646,0.001101887,0,0,0,0.000618047,0.001051525,0.001232318,0.001013039,0.000670665,0,0.000665096,0.000935593,0.002178493,0.002095855,0.001983846,0.002149327,0,0.001091906,0.00139986,0.001088791,0.001193348,0.000784621,0.00063065,0.001083424,0.001151558,0.001450326,0.001243411,0.001211534,0.001168475,0.001349333,0.001548934,0.000945626,0.001090909,0.002267574,0,0.000715463,0.000149051,0.000595449,0.000412882,0,0.001002004,0.00079494,0,0,0.000823121,0.000212173,0.000182662,0,0.000230508,0.000250232,0,0.000113701,0.000187512,0.008277619,0.008620805,0,0.004066007,0.004427379,0.005260039,0.00440315,0.004342179,0.000738001,0.000862409,0,0.001374921,0.004214972,0.001004152,0.004536638,0.00166347,0.000911993,0.001227499,0.001643697,0.000154887,0.000423381,0.00036846,0.04024082,0.018560321,0.000336301,0.002037474,0.000915775,0,0.003921569,0.000402522,0.003334827,0.000526148,0.00195122,0.001460823,0.001989201,0.001608957,0.000949668,0.001653106,0.002465893,0.009434021,0.00192114,0.007371099,0.00173186,0.001132773,0.000944733,0.003018542,0.002997078,0.002623357,0.002070545,0.002452875,0.058883479,0.002218556,0.013046738,0.000705058,0.001265641,0.00706307,0.001499001,0.001921565,0.003273108,0.003995909,0,0.004902734,0.001845704,0,0.007992309,0,0,0,0,0,0,0.004197651,0.003698989,0,0.000155594,4.9234E-07,6.39503E-05,0.001905131,0.002429783,0,0,0,0,0,0.000119257,8.71689E-05,0.003949752,0.003599963
機械修理,0.014101101,0.019386107,0.004136871,0.001558442,0.018864829,0.001874854,0.00295617,0.01405899,0.003648425,0.029865441,0.006422608,0.002098321,0,0,0.00852459,0.014805825,0.002715915,0.00460961,0.001950744,0.004584819,0.006555423,0.007097577,0.004784791,0.00457955,0.001316474,0.001782531,0,0.005884276,0.002842423,0,0.018181818,0.008386581,0.006773773,0.002785515,0.00374819,0.008442907,0.010631326,0.004263556,0.003062361,0.006936021,0.004691923,0.001558846,0.004898959,0.003336778,0.007222824,0.01557184,0.014467565,0.003207209,0.018525658,0.028862443,0.008344964,0.005487393,0.005819925,0.005802048,0.004768991,0.00332261,0.003004259,0.001660363,0.008762561,0.001926963,0.009847936,0.008325029,0.01217252,0.013509722,0,0,0.007962617,0.010596304,0.009626274,0.013221934,0.015901362,0,0,0,0.003090235,0.002103049,0.008857282,0.00173197,0.005584575,0,0.003885133,0.008501695,0.007947908,0.006930737,0.005668131,0.007566509,0,0.008781712,0.02289771,0.008057053,0.007311421,0.002157709,0.00420433,0.004875406,0.004734182,0.005076142,0.00581845,0.008692755,0.0040062,0.003890796,0.014944789,0.003782506,0.003636364,0.002267574,0,0.011057403,0.009807546,0.005539211,0.0048956,0.001582278,0.01002004,0.004251201,0.00292324,0,0.004755808,0.00229279,0.003083767,0,0.004546722,0.001269036,0.000857633,0.002899375,0.002625164,0.003183699,0.002212182,0,0.000772953,0.002166211,0.008386428,0.006727345,0.006726501,0.027774378,0.001754053,0.035519126,0.023595418,0.015799885,8.47386E-05,0.00061378,0.002367945,0.00179443,0.000205903,0.000298033,0,0.00158768,0.002210759,0.003067049,0.000348591,0.000237389,0.000998762,0.002747325,0,0.003921569,0.007379579,0.001542979,0.000956633,0.000750469,0.002669096,0.011366866,0.008011263,0.00379867,0.002092212,0.002494237,0.00360436,0.001661025,0.003030757,0.00874888,0.016385461,0.001897842,0.006659959,0.002216589,0.000519663,0.006187275,0.123603594,0.000113237,0.001649696,0.000446905,0.000227788,0.002106919,0.000974932,0.002875687,0.003974146,0.003324023,0.000804637,0,0,0.005961222,0.000340171,0.000168853,0,0,0,0,0,0,9.85237E-05,0.006139152,3.45732E-06,0,3.44638E-06,0.000113066,9.43189E-05,0.00403478,0,0,0,0,0,0.003466567,0.002533821,-0.002649332,0.004784537
