部門名,穀類,いも・豆類,野菜,果実,その他の食用作物,非食用作物,畜産,農業サービス,育林,素材,特用林産物,海面漁業,内水面漁業,石炭・原油・天然ガス,砂利・砕石,その他の鉱物,畜産食料品,水産食料品,精穀・製粉,めん・パン・菓子類,農産保存食料品,砂糖・油脂・調味料類,その他の食料品,酒類,その他の飲料,飼料・有機質肥料（別掲を除く。）,たばこ,紡績糸,織物,ニット生地,染色整理,その他の繊維工業製品,織物製・ニット製衣服,その他の衣服・身の回り品,その他の繊維既製品,木材,その他の木製品,家具・装備品,パルプ,紙・板紙,加工紙,紙製容器,その他の紙加工品,印刷・製版・製本,化学肥料,ソーダ工業製品,その他の無機化学工業製品,石油化学系基礎製品,脂肪族中間物・環式中間物・合成染料・有機顔料,合成ゴム,その他の有機化学工業製品,合成樹脂,化学繊維,医薬品,油脂加工製品・界面活性剤,化粧品・歯磨,塗料・印刷インキ,農薬,その他の化学最終製品,石油製品,石炭製品,プラスチック製品,タイヤ・チューブ,その他のゴム製品,革製履物,なめし革・革製品・毛皮（革製履物を除く。）,ガラス・ガラス製品,セメント・セメント製品,陶磁器,建設用土石製品,その他の窯業・土石製品,銑鉄・粗鋼,鉄屑,熱間圧延鋼材,鋼管,冷延・めっき鋼材,鋳鍛造品（鉄）,その他の鉄鋼製品,非鉄金属製錬・精製,非鉄金属屑,電線・ケーブル,その他の非鉄金属製品,建設用金属製品,建築用金属製品,ガス・石油機器・暖房・調理装置,その他の金属製品,ボイラ・原動機,ポンプ・圧縮機,運搬機械,冷凍機・温湿調整装置,その他のはん用機械,農業用機械,建設・鉱山機械,繊維機械,生活関連産業用機械,基礎素材産業用機械,金属加工機械,半導体製造装置,その他の生産用機械,事務用機械,サービス用・娯楽用機器,計測機器,医療用機械器具,光学機械・レンズ,武器,電子デバイス,その他の電子部品,産業用電気機器,民生用電気機器,電子応用装置,電気計測器,その他の電気機械,通信機器,映像・音響機器,電子計算機・同附属装置,乗用車,トラック・バス・その他の自動車,二輪自動車,自動車部品・同附属品,船舶・同修理,鉄道車両・同修理,航空機・同修理,その他の輸送機械,がん具・運動用品,その他の製造工業製品,再生資源回収・加工処理,住宅建築,非住宅建築,建設補修,公共事業,その他の土木建設,電力,都市ガス,熱供給業,水道,廃棄物処理,卸売,小売,金融,保険,不動産仲介及び賃貸,住宅賃貸料,住宅賃貸料（帰属家賃）,鉄道旅客輸送,鉄道貨物輸送,道路旅客輸送,道路貨物輸送（自家輸送を除く。）,外洋輸送,沿海・内水面輸送,港湾運送,航空輸送,貨物利用運送,倉庫,こん包,その他の運輸附帯サービス,郵便・信書便,通信,放送,情報サービス,インターネット附随サービス,映像・音声・文字情報制作,公務（中央）,公務（地方）,学校教育,社会教育・その他の教育,学術研究機関,企業内研究開発,医療,保健衛生,社会保険・社会福祉,介護,他に分類されない会員制団体,物品賃貸業（貸自動車業を除く。）,貸自動車業,広告,自動車整備,機械修理,その他の対事業所サービス,宿泊業,飲食サービス,洗濯・理容・美容・浴場業,娯楽サービス,その他の対個人サービス,事務用品,分類不明,内生部門計,家計外消費支出（列）,家計消費支出,対家計民間非営利団体消費支出,一般政府消費支出,一般政府消費支出（社会資本等減耗分）,県内総固定資本形成（公的）,県内総固定資本形成（民間）,在庫純増,県内最終需要計,県内需要合計,輸出,輸出（直接購入）,輸出計,移出,最終需要計,需要合計,（控除）輸入,（控除）輸入（直接購入）,（控除）関税,（控除）輸入品商品税,（控除）輸入計,（控除）移入,（控除）移輸入計,最終需要部門計,県内生産額,自給率,民間消費支出構成比
化学繊維,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,495,19,0,4221,185,47,995,0,3,9,0,80,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,147,0,20,0,0,83,0,0,0,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8675,0,0,0,0,0,0,0,-601,-601,8074,254,0,254,1316,969,9644,-2777,0,-117,-231,-3125,-3598,-6723,-5754,2921,0.167327223,
医薬品,0,0,0,0,0,0,179,609,0,0,0,227,16,0,0,0,3,0,0,49,0,5,23,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,1,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,519,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,13,0,0,0,0,0,65,35,1,0,92,51,112595,313,942,459,0,0,0,0,0,0,0,2,0,0,3,0,0,143,121479,1431,11714,0,0,0,0,0,470,13615,135094,2197,26,2223,100282,116120,237599,-22136,-6,-6,-1772,-23920,-78899,-102819,13301,134780,0.238907724,
油脂加工製品・界面活性剤,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,15,1,538,1,116,38,0,7,0,0,9,14,0,3,59,1,2,2,0,3,0,33,44,1,0,11,0,2,14,1478,0,478,1967,441,572,12,505,3631,2015,429,85,889,203,185,739,660,854,0,0,58,177,5,15,42,0,0,0,0,1,124,6,0,0,2,60,20,12,1,16,0,4,6,9,126,2,2,2,7,4,42,44,80,172,307,0,3,0,0,1510,124,203,7,0,1,34,37,0,4,105,213,0,109,5,0,0,10,0,67,0,41,33,2,13,14,0,0,0,0,12,1,7,2,0,2,0,0,1,0,3,13,8,7,0,0,0,2,2,2,0,0,0,0,0,0,4,19,7,0,0,0,282,70,183,194,1,15,1,0,31,17,450,214,493,337,75,61,0,45,22512,610,4200,0,0,0,0,0,950,5760,28272,480,22,502,20999,27261,49773,-2944,-2,-2,-234,-3182,-17025,-20207,7054,29566,0.285264573,
化粧品・歯磨,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,42,0,715,150,72,0,33,1563,454,21487,0,0,0,0,0,173,22114,23677,131,696,827,40972,63913,65476,-2436,-296,-8,-193,-2933,-5660,-8593,55320,56883,0.637073954,
塗料・印刷インキ,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,2,5,105,833,0,0,81,192,44,1045,0,0,0,0,0,0,0,0,0,0,0,1,466,0,2,0,12,430,0,52,0,0,88,78,4,33,4,0,0,0,0,2,2,0,0,0,1231,7,771,204,15,930,0,44,14,44,331,8,10,2,26,10,527,105,46,38,992,1,2,0,0,22,153,1115,38,1,2,432,100,0,8,2369,1514,0,1731,863,1,23,26,25,609,0,1136,649,503,256,75,0,0,0,22,0,0,0,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,226,6,38,0,0,0,0,0,0,0,0,21,1,0,80,707,14,33,0,0,0,11,14,0,5,21887,0,72,0,0,0,0,0,926,998,22885,677,0,677,24089,25764,47651,-1086,0,-31,-90,-1207,-20148,-21355,4409,26296,0.066856019,
農薬,606,49,259,301,242,157,53,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1162,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,48,97,0,0,3108,0,521,0,0,0,0,0,-1581,-1060,2048,7406,0,7406,2622,8968,12076,-152,0,-4,-12,-168,-1067,-1235,7733,10841,0.396972656,
その他の化学最終製品,0,0,0,0,0,0,0,0,1,0,0,15,2,0,250,68,127,4,0,149,2,197,100,1,64,0,0,0,5,0,1,182,8,0,196,195,129,260,3,170,709,127,216,53,4,0,98,737,890,927,939,1102,45,1439,292,1377,96,392,15441,702,69,1343,157,428,0,0,17,385,0,34,850,0,0,0,0,1,105,0,0,0,0,75,6,74,0,78,0,64,2,7,296,1,0,2,0,0,48,1,10,2990,17,7,2,0,0,4156,446,710,6,1,0,146,21,0,71,511,222,0,10182,48,0,4,10,10,2196,0,303,94,3,59,330,75,166,0,79,255,1,2,4,0,0,0,0,1,0,8,42,0,0,0,0,0,2,7,0,0,0,15,12,0,20,22,17,0,0,41,1004,706,88,242,261,136,125,0,2,6,2,550,16,263,52,23,178,257,7,59000,209,2912,0,0,0,0,0,-395,2726,61726,33786,10,33796,70522,107044,166044,-10023,0,-192,-820,-11035,-36094,-47129,59915,118915,0.236480575,
石油製品,225,16,369,228,193,146,265,107,11,79,18,3091,37,0,1686,349,333,743,67,462,45,459,935,72,214,1,0,33,37,0,2,259,55,9,63,95,97,153,59,181,199,48,139,156,104,188,2051,97729,4348,2730,340,383,31,340,255,205,82,36,1187,69373,2701,605,907,478,0,0,1633,1615,471,418,1327,0,0,0,9,16,177,99,281,0,605,268,359,704,30,949,0,139,25,42,1174,12,8,6,39,11,562,71,104,190,425,13,11,1,0,4452,250,1082,27,1,1,248,64,0,21,521,413,0,2658,120,0,134,28,43,976,-5263,1550,1430,682,3261,1568,11869,1905,14,1290,1906,677,6547,584,443,163,176,153,223,114,2682,7817,4219,2414,557,0,3,43,86,30,118,523,101,77,0,110,2579,1873,999,311,733,558,2020,98,510,781,442,162,84,75,326,652,961,995,1562,550,1330,595,0,1749,286659,246,90746,0,0,0,0,0,-7538,83454,370113,77386,18,77404,904523,1065381,1352040,-38924,-68,-208,-5073,-44273,-61765,-106038,959343,1246002,0.71349831,
石炭製品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,70,5,68,136,688,0,0,0,13,0,2,0,5,0,0,26,0,0,0,0,0,19,0,7,643,0,0,0,6,4,525,4,41,0,0,13,3,0,0,9,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,1,69,34,219,3,5233,2551,5333,0,0,0,20,-1,-5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,0,0,0,0,1,0,178,0,0,6,0,1,16023,2,0,0,0,0,0,0,-125,-123,15900,0,0,0,208,85,16108,-936,0,-10,-75,-1021,-8182,-9203,-9118,6905,0.421194969,
プラスチック製品,5,1,98,34,15,234,121,39,0,1,28,652,12,0,0,5,815,1639,41,955,181,3083,1494,416,737,1,0,9,4,0,0,161,64,7,199,41,185,1675,10,123,381,41,1850,1730,18,38,1258,0,236,440,159,182,26,4493,1539,2963,39,86,4124,157,0,113888,929,6762,0,0,1641,97,21,33,169,0,0,0,0,0,22,1,33,0,8102,71,40,533,116,265,0,89,63,327,481,20,11,18,105,32,340,968,75,4066,2333,63,175,16,0,30928,2278,9461,770,2,15,9699,2283,0,442,13685,5491,0,33902,221,3,495,27,160,6329,261,2422,1910,1190,1561,1982,0,0,0,3008,170,59,4841,267,951,37,139,281,0,0,0,60,1,14,4,0,0,81,560,0,0,5,22,146,0,55,21,201,74,0,94,1137,704,0,15,42,171,17,1,77,719,239,337,157,452,163,462,61,1019,276,317407,268,5823,0,38,0,0,0,-3073,3056,320463,12552,0,12552,285398,301006,618413,-23667,0,-537,-1936,-26140,-189872,-216012,84994,402401,0.325937784,
タイヤ・チューブ,6,0,5,4,3,1,8,2,0,4,1,13,0,0,45,11,2,4,0,3,0,1,2,1,1,0,0,0,0,0,0,3,1,0,0,1,2,2,0,1,2,0,0,3,0,0,3,2,3,1,1,0,0,2,0,1,0,0,1,2,0,3,0,1,0,0,3,32,0,3,2,0,0,0,0,0,1,1,3,0,5,1,6,5,0,8,0,1,0,1,7,52,149,0,1,0,5,1,1,2,6,0,2,0,0,25,0,5,0,0,0,2,0,0,0,6690,23783,0,6,0,0,2,83,1,20,0,23,12,11,26,22,8,1,0,6,31,11,128,2,2,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,2,4,0,1,0,2,36,17,11,2,1,2,12,0,3,5,2,3,1,2,4769,3,14,6,1,7,10,20,0,7,36299,0,76,0,0,0,0,0,-2441,-2365,33934,44114,1,44115,70985,112735,149034,-5564,-4,0,-445,-6013,-15685,-21698,91037,127336,0.360582307,
その他のゴム製品,10,0,18,24,7,8,18,95,1,4,0,28,3,0,46,15,24,61,0,8,3,14,71,7,2,0,0,0,3,0,0,8,10,7,95,8,2,65,0,0,26,7,28,20,1,4,15,90,263,151,18,139,0,181,47,9,7,9,80,0,7,332,3255,5656,0,0,25,243,5,13,118,0,0,0,5,4,11,5,0,0,77,20,175,425,24,83,1,674,185,173,1973,74,87,15,100,57,392,120,201,1284,3645,14,32,0,0,6548,149,5902,136,0,2,473,171,0,26,1319,1349,0,17205,521,13,2,98,41,547,0,55,50,20,623,764,0,0,0,121,1184,4,74,3,0,0,0,0,9,1,4,279,16,122,107,0,0,13,11,3,5,39,9,0,1,2,223,117,1,13,65,10,652,15,181,245,377,23,1,0,333,893,9,114,48,24,376,65,283,22,63381,128,6686,0,0,0,0,0,-483,6331,69712,4496,0,4496,87600,98427,161808,-10755,-2,-393,-892,-12042,-53539,-65581,32846,96227,0.05925809,
革製履物,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,0,8,3,0,0,0,0,0,0,0,0,1,1,6,7,62,0,0,0,1,28,1,0,0,0,0,11,0,0,3,0,0,1,0,0,0,4,0,5,96,0,0,0,0,17,50,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,38,0,18,12,21,0,35,654,0,3408,0,0,0,0,0,-2,3406,4060,0,0,0,0,3406,4060,-1775,-7,-291,-164,-2237,-1823,-4060,-654,0,0,
なめし革・革製品・毛皮（革製履物を除く。）,1,0,2,1,0,0,0,0,0,1,0,10,1,0,1,0,1,2,0,2,1,2,4,0,1,0,0,0,0,0,0,4,11,23,29,0,1,35,0,1,3,2,0,3,0,0,3,0,1,1,2,4,0,1,2,2,0,0,50,2,0,47,1,22,0,0,1,2,9,3,6,0,0,0,1,0,6,0,3,0,2,8,9,1,1,2,0,2,0,0,8,0,0,0,1,0,6,8,7,1,0,9,0,8,0,591,37,16,0,0,0,3,6,0,0,39,73,0,135,0,0,0,1,27,80,0,0,0,0,1,3,19,172,0,11,19,1,34,5,45,0,0,0,2,0,1,6,0,1,0,0,0,0,0,1,3,529,7,0,1,2,4,18,11,2,116,21,20,6,12,6,120,30,0,0,1,1,6,3,7,5,20,55,0,47,2766,596,11179,0,0,0,0,0,-3,11772,14538,0,0,0,0,11772,14538,-9400,-1168,-723,-805,-12096,-2442,-14538,-2766,0,0,
ガラス・ガラス製品,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,46,0,4,41,206,98,439,421,0,0,0,0,0,0,12,2,0,15,0,1,752,0,0,12,0,0,0,0,2,234,7,83,71,74,8,0,1236,0,1659,3,76,151,0,0,1569,0,117,0,0,2116,3,0,10,145,0,0,0,0,0,0,0,0,0,6856,4,0,92,21,99,0,1,31,12,0,1,1,0,2,0,7,20,0,1083,665,21,8,77,0,12651,1367,64,39,1,0,582,20,0,3,6480,4478,0,29,39,12,194,2,11,836,199,826,608,141,8,9,0,0,0,0,14,1,74,2,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,24,117,17,284,128,196,79,23,42,20,0,0,1,510,18,2,66,166,7,59,7,0,98,49208,93,274,0,0,0,0,0,-1684,-1317,47891,5978,0,5978,45783,50444,99652,-3726,0,-29,-300,-4055,-42097,-46152,4292,53500,0.036311624,
セメント・セメント製品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,6469,0,9,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,5498,5625,2526,10490,6614,0,1,0,0,22,0,0,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,37500,0,23,0,0,0,0,0,-447,-424,37076,7345,0,7345,62312,69233,106733,-255,0,-2,-20,-277,-20577,-20854,48379,85879,0.437533715,
陶磁器,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,11,0,0,28,0,0,0,0,0,7,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,3,0,5,0,1,0,0,0,2,8,0,13,1,0,3,0,5,0,0,0,6536,7560,1137,0,0,1,35,21,0,0,0,0,0,139,0,0,0,0,0,31,0,1301,803,61,43,45,0,0,0,0,16,1,46,1,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,31,2,2,0,105,4,137,114,12,0,0,0,0,0,1,95,441,0,3,10,0,87,19097,44,314,0,0,0,0,0,-278,80,19177,2494,86,2580,1955,4615,23712,-3956,-1,-10,-316,-4283,-8833,-13116,-8501,10596,0.316055692,
建設用土石製品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,47,305,60,0,0,0,0,0,23,0,0,0,0,0,0,5,0,38,0,7,0,0,709,0,0,0,82,0,8,2,9,0,0,10,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,580,1038,319,1356,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5974,0,3,0,0,0,0,0,-322,-319,5655,200,0,200,11117,10998,16972,-678,0,-5,-54,-737,-3907,-4644,6354,12328,0.178779841,
その他の窯業・土石製品,27,1,18,9,32,41,58,47,0,0,0,3,0,0,0,0,0,0,0,28,0,79,4,1,0,5,0,0,0,0,0,0,0,0,0,1,2,16,1,81,51,0,2,1,9,86,2197,2,69,205,32,86,0,143,50,0,12,24,88,18,85,57,23,35,0,0,613,1182,196,701,2398,0,0,0,0,3,573,0,2020,0,9,346,369,133,11,361,0,57,4,48,1519,2,6,7,40,10,794,107,221,43,39,5,2,0,0,12486,518,2539,25,0,4,638,143,0,14,977,488,0,2048,85,2,4,0,21,222,0,587,1285,125,627,926,32,2,0,386,0,4,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,232,42,21,0,0,0,0,0,0,0,0,0,18,6,1,3,30,4,62,34,137,97,40469,47,1687,0,0,0,0,0,-397,1337,41806,6857,3,6860,21024,29221,69690,-8138,0,-36,-654,-8828,-8225,-17053,12168,52637,0.592092044,
銑鉄・粗鋼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4688,300,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5003,0,0,0,0,0,0,0,0,0,5003,0,0,0,0,0,5003,-377,0,0,-38,-415,-4588,-5003,-5003,0,0,
鉄屑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-8,-28,342,-140,0,0,0,0,-27,-64,-4,-300,0,-8,-3,-3,-123,-1,-3,-1,-10,-3,-65,-30,-12,-51,-1,-2,0,0,0,0,-1,-86,-5,0,0,-34,0,0,0,-70,-36,0,-215,-179,-1,-3,-2,0,-3,9643,0,0,-30,-15,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8432,0,-755,0,0,0,0,0,0,-755,7677,0,0,0,0,-755,7677,-7097,0,0,0,-7097,-580,-7677,-8432,0,0,
熱間圧延鋼材,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,78,0,0,0,718,2009,4130,5738,0,0,225,0,13664,1557,336,6083,0,1807,187,84,36933,109,74,25,497,72,5446,293,1496,96,669,32,17,0,0,0,178,6749,68,0,0,308,72,0,2,7034,8672,0,10806,6367,32,26,245,12,62,0,2801,2223,260,2519,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,121,134800,0,0,0,0,0,0,0,-843,-843,133957,0,0,0,0,-843,133957,-3435,0,0,-275,-3710,-130247,-133957,-134800,0,0,
鋼管,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,132,0,41,86,0,0,0,0,1425,195,53,885,2,157,69,102,712,24,36,5,87,46,145,281,245,16,988,0,0,0,0,0,7,147,1,0,0,53,13,0,0,16,131,0,5327,1017,2,0,20,5,1,0,768,703,147,733,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,16928,0,0,0,0,0,0,0,-176,-176,16752,0,0,0,0,-176,16752,-658,0,0,-52,-710,-14424,-15134,-15310,1618,0.096585482,
冷延・めっき鋼材,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,86,647,0,0,0,445,0,0,32,0,0,0,46,116,266,12353,8,0,428,0,419,9740,326,10846,0,780,164,73,6183,57,78,33,1416,71,3410,774,936,669,1675,31,1,0,0,2281,710,13232,416,1,5,2311,875,0,25,12886,2503,0,6109,606,6,0,78,8,339,0,192,345,590,411,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,9,0,58,99138,0,0,0,0,0,0,0,-1121,-1121,98017,143,0,143,0,-978,98160,-8766,0,0,-701,-9467,-84889,-94356,-95334,3804,0.037350664,
鋳鍛造品（鉄）,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,0,21,0,0,0,0,0,339,0,0,0,0,0,2016,25,0,1047,7,1857,147,622,2184,89,131,33,357,95,3820,305,2417,607,1477,3,7,0,0,0,72,4205,15,0,3,142,24,0,14,259,18,0,22841,774,9,71,329,18,55,0,91,24,18,185,1850,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,9,0,1,3,1,61,48811,0,1,0,0,0,0,0,-1086,-1085,47726,0,0,0,24422,23337,72148,-954,0,0,-65,-1019,-32178,-33197,-9860,38951,0.304425261,
その他の鉄鋼製品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3507,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,1,0,23,0,0,29,0,0,0,0,5,326,11,13,106,0,0,0,0,0,39,0,0,0,17,110,7289,11047,219,13032,3,1396,506,203,1589,71,117,32,567,54,3474,302,585,146,2066,20,20,0,0,220,845,4379,425,0,0,901,124,0,12,2925,211,0,11103,2717,22,0,380,1,222,0,57,38,49,77,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,48,71905,0,0,0,0,0,0,0,11,11,71916,647,0,647,2881,3539,75444,-4302,0,0,-344,-4646,-40197,-44843,-41304,30601,0.376453084,
