X,fishery,species,management,MC,catchShare,illegalFishing,implementYear,time,biomass,harvest1,harvest2,harvest_ill_for,profit1,profit2,BvBMSY,FvFMSY1,FvFMSY2,FvFMSYill,FvFMSYtotal,harvest,profit
3848,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,39,3315318.758,109807.7472,0,0,38880589.97,0,1.160931382,0.835132407,0,0,0.835132407,109807.7472,38880589.97
3849,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,39,2582034.274,102403.3956,0,0,29287249.96,0,0.90415578,1,0,0,1,102403.3956,29287249.96
3850,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,4,1923142.843,70929.72692,0,0,14507894.96,0,0.673430533,0.92996026,0,0,0.92996026,70929.72692,14507894.96
3851,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,4,2040239.13,14898.21956,0,0,5182652.82,0,0.714434359,0.18411999,0,0,0.18411999,14898.21956,5182652.82
3852,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,4,1912859.857,75863.95987,0,0,14804966.93,0,0.669829721,1,0,0,1,75863.95987,14804966.93
3853,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,40,2740379.646,101071.213,0,0,30955777.96,0,0.959603876,0.92996026,0,0,0.92996026,101071.213,30955777.96
3854,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,40,3317098.038,110057.819,0,0,38969452.89,0,1.161554436,0.836585321,0,0,0.836585321,110057.819,38969452.89
3855,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,40,2592254.685,102808.7367,0,0,29508440.24,0,0.90773468,1,0,0,1,102808.7367,29508440.24
3856,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,41,2752456.002,101516.6155,0,0,31198829.28,0,0.963832676,0.92996026,0,0,0.92996026,101516.6155,31198829.28
3857,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,41,3318614.537,110271.1195,0,0,39045260.4,0,1.162085471,0.837823655,0,0,0.837823655,110271.1195,39045260.4
3858,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,41,2602116.881,103199.8711,0,0,29721878.03,0,0.911188144,1,0,0,1,103199.8711,29721878.03
3859,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,42,2764109.084,101946.4068,0,0,31433361.72,0,0.967913258,0.92996026,0,0,0.92996026,101946.4068,31433361.72
3860,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,42,3319906.866,110453.0074,0,0,39109911.94,0,1.162538008,0.838878937,0,0,0.838878937,110453.0074,39109911.94
3861,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,42,2611631.649,103577.2265,0,0,29927796.81,0,0.914519948,1,0,0,1,103577.2265,29927796.81
3862,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,43,2775351.378,102361.0472,0,0,31659626.53,0,0.971849993,0.92996026,0,0,0.92996026,102361.0472,31659626.53
3863,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,43,3321008.018,110608.0735,0,0,39165035.7,0,1.162923601,0.839778109,0,0,0.839778109,110608.0735,39165035.7
3864,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,43,2620809.59,103941.2233,0,0,30126425.94,0,0.917733805,1,0,0,1,103941.2233,30126425.94
3865,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,44,2786195.184,102760.9906,0,0,31877871.29,0,0.975647189,0.92996026,0,0,0.92996026,102760.9906,31877871.29
3866,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,44,3321946.17,110740.2477,0,0,39212025.99,0,1.163252115,0.84054418,0,0,0.84054418,110740.2477,39212025.99
3867,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,44,2629661.105,104292.2741,0,0,30317990.56,0,0.920833357,1,0,0,1,104292.2741,30317990.56
3868,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,45,2796652.605,103146.6832,0,0,32088339.58,0,0.979309083,0.92996026,0,0,0.92996026,103146.6832,32088339.58
3869,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,45,3322745.373,110852.8907,0,0,39252075.75,0,1.163531974,0.841196789,0,0,0.841196789,110852.8907,39252075.75
3870,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,45,2638196.392,104630.7833,0,0,30502711.37,0,0.923822174,1,0,0,1,104630.7833,30502711.37
3871,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,46,2806735.532,103518.5637,0,0,32291270.74,0,0.982839841,0.92996026,0,0,0.92996026,103518.5637,32291270.74
3872,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,46,3323426.153,110948.8752,0,0,39286204.93,0,1.163770364,0.841752696,0,0,0.841752696,110948.8752,39286204.93
3873,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,46,2646425.44,104957.1471,0,0,30680804.55,0,0.926703755,1,0,0,1,104957.1471,30680804.55
3874,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,47,2816455.641,103877.0626,0,0,32486899.72,0,0.986243549,0.92996026,0,0,0.92996026,103877.0626,32486899.72
3875,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,47,3324006.018,111030.6551,0,0,39315285.02,0,1.163973416,0.842226198,0,0,0.842226198,111030.6551,39315285.02
3876,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,47,2654358.022,105271.753,0,0,30852481.62,0,0.929481522,1,0,0,1,105271.753,30852481.62
3877,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,48,2825824.374,104222.6021,0,0,32675456.87,0,0.989524216,0.92996026,0,0,0.92996026,104222.6021,32675456.87
3878,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,48,3324499.896,111100.3254,0,0,39340060.24,0,1.164146358,0.842629487,0,0,0.842629487,111100.3254,39340060.24
3879,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,48,2662003.695,105574.9802,0,0,31017949.38,0,0.932158822,1,0,0,1,105574.9802,31017949.38
3880,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,49,2834852.944,104555.5955,0,0,32857167.79,0,0.992685767,0.92996026,0,0,0.92996026,104555.5955,32857167.79
3881,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,49,3324920.518,111159.674,0,0,39361165.89,0,1.164293648,0.842972956,0,0,0.842972956,111159.674,39361165.89
3882,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,49,2669371.792,105867.1986,0,0,31177409.85,0,0.934738922,1,0,0,1,105867.1986,31177409.85
3883,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,5,1957547.038,72198.62911,0,0,15200321.17,0,0.685477914,0.92996026,0,0,0.92996026,72198.62911,15200321.17
3884,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,5,2132623.611,18201.6918,0,0,6322784.353,0,0.746784806,0.215201448,0,0,0.215201448,18201.6918,6322784.353
3885,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,5,1942144.006,77025.36829,0,0,15438734.94,0,0.680084206,1,0,0,1,77025.36829,15438734.94
3886,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,50,2843552.317,104876.4475,0,0,33032253.24,0,0.995732043,0.92996026,0,0,0.92996026,104876.4475,33032253.24
3887,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,50,3325278.735,111210.2265,0,0,39379144.06,0,1.164419086,0.843265466,0,0,0.843265466,111210.2265,39379144.06
3888,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,50,2676471.424,106148.7699,0,0,31331060.21,0,0.937225014,1,0,0,1,106148.7699,31331060.21
3889,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,6,1991286.587,73443.01769,0,0,15879370.56,0,0.697292555,0.92996026,0,0,0.92996026,73443.01769,15879370.56
3890,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,6,2223031.599,21654.9946,0,0,7530342.193,0,0.778443141,0.245617943,0,0,0.245617943,21654.9946,7530342.193
3891,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,6,1970789.59,78161.45118,0,0,16058683.09,0,0.690115083,1,0,0,1,78161.45118,16058683.09
3892,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,7,2024348.554,74662.41556,0,0,16544782.78,0,0.708869926,0.92996026,0,0,0.92996026,74662.41556,16544782.78
3893,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,7,2311111.991,25435.88952,0,0,8856364.804,0,0.809286416,0.277506771,0,0,0.277506771,25435.88952,8856364.804
3894,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,7,1998791.807,79272.01823,0,0,16664707.52,0,0.699920673,1,0,0,1,79272.01823,16664707.52
3895,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,8,2056722.127,75856.42395,0,0,17196340.25,0,0.720206241,0.92996026,0,0,0.92996026,75856.42395,17196340.25
3896,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,8,2396349.195,29788.38355,0,0,10370042.16,0,0.839134088,0.313432826,0,0,0.313432826,29788.38355,10370042.16
3897,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,8,2026147.423,80356.94105,0,0,17256738.17,0,0.70949984,1,0,0,1,80356.94105,17256738.17
3898,Japanese anchovy pacific_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,9,2088398.528,77024.71912,0,0,17833866.29,0,0.731298426,0.92996026,0,0,0.92996026,77024.71912,17833866.29
3899,Japanese anchovy pacific_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,9,2477996.556,34185.33539,0,0,11915915.8,0,0.867724697,0.347845823,0,0,0.347845823,34185.33539,11915915.8
3900,Japanese anchovy pacific_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,9,2052854.675,81416.1498,0,0,17834736.93,0,0.718851968,1,0,0,1,81416.1498,17834736.93
3901,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,1,426313.1163,39339.20807,0,0,-30942376.37,0,0.370468925,2.832556109,0,0,2.832556109,39339.20807,-30942376.37
3902,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,1,426313.1163,39339.20807,0,0,-30942376.37,0,0.370468925,2.832556109,0,0,2.832556109,39339.20807,-30942376.37
3903,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,1,426313.1163,39339.20807,0,0,-30942376.37,0,0.370468925,2.832556109,0,0,2.832556109,39339.20807,-30942376.37
3904,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,10,332832.4097,30713.02035,0,0,-42495419.1,0,0.289233571,2.832556109,0,0,2.832556109,30713.02035,-42495419.1
3905,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,10,639029.8261,1993.017191,0,0,1646142.134,0,0.555321157,0.095735171,0,0,0.095735171,1993.017191,1646142.134
3906,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,10,514176.5224,16750.61047,0,0,830451.7617,0,0.446822808,1,0,0,1,16750.61047,830451.7617
3907,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,11,324959.7099,29986.54545,0,0,-43468386.04,0,0.282392143,2.832556109,0,0,2.832556109,29986.54545,-43468386.04
3908,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,11,669447.3943,2422.316149,0,0,2003120.712,0,0.581754226,0.111069795,0,0,0.111069795,2422.316149,2003120.712
3909,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,11,526698.5346,17158.54693,0,0,1376800.564,0,0.45770452,1,0,0,1,17158.54693,1376800.564
3910,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,12,317473.4776,29295.73291,0,0,-44393590.44,0,0.275886558,2.832556109,0,0,2.832556109,29295.73291,-44393590.44
3911,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,12,700066.4354,2931.317414,0,0,2425419.2,0,0.608362375,0.128530204,0,0,0.128530204,2931.317414,2425419.2
3912,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,12,539169.8583,17564.83208,0,0,1920937.772,0,0.468542183,1,0,0,1,17564.83208,1920937.772
3913,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,13,310349.3445,28638.33406,0,0,-45274043.93,0,0.269695639,2.832556109,0,0,2.832556109,28638.33406,-45274043.93
3914,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,13,730762.6252,3581.974973,0,0,2955788.143,0,0.635037568,0.150462344,0,0,0.150462344,3581.974973,2955788.143
3915,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,13,551580.8107,17969.15048,0,0,2462440.914,0,0.479327383,1,0,0,1,17969.15048,2462440.914
3916,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,14,303564.8172,28012.27326,0,0,-46112526.39,0,0.263799839,2.832556109,0,0,2.832556109,28012.27326,-46112526.39
3917,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,14,761348.3896,4273.92004,0,0,3527468.603,0,0.6616168,0.172315586,0,0,0.172315586,4273.92004,3527468.603
3918,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,14,563922.0719,18371.19851,0,0,3000903.354,0,0.49005202,1,0,0,1,18371.19851,3000903.354
3919,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,15,297099.109,27415.63235,0,0,-46911606.83,0,0.258181096,2.832556109,0,0,2.832556109,27415.63235,-46911606.83
3920,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,15,791734.9132,5004.482594,0,0,4139513.862,0,0.68802289,0.194026473,0,0,0.194026473,5004.482594,4139513.862
3921,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,15,576184.6992,18770.68485,0,0,3535934.914,0,0.500708325,1,0,0,1,18770.68485,3535934.914
3922,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,16,290932.9877,26846.63666,0,0,-47673662.07,0,0.252822696,2.832556109,0,0,2.832556109,26846.63666,-47673662.07
3923,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,16,821836.7851,5866.528567,0,0,4855060.615,0,0.714181617,0.219117577,0,0,0.219117577,5866.528567,4855060.615
3924,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,16,588360.1388,19167.33082,0,0,4067162.382,0,0.511288863,1,0,0,1,19167.33082,4067162.382
3925,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,17,285048.6399,26303.64238,0,0,-48400893.64,0,0.247709159,2.832556109,0,0,2.832556109,26303.64238,-48400893.64
3926,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,17,851476.8512,6846.098953,0,0,5664811.034,0,0.739939031,0.24680385,0,0,0.24680385,6846.098953,5664811.034
3927,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,17,600440.2354,19560.87075,0,0,4594229.932,0,0.521786547,1,0,0,1,19560.87075,4594229.932
3928,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,18,279429.5482,25785.12534,0,0,-49095342.89,0,0.242826131,2.832556109,0,0,2.832556109,25785.12534,-49095342.89
3929,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,18,880492.2969,7856.815858,0,0,6510171.084,0,0.765153646,0.273906676,0,0,0.273906676,7856.815858,6510171.084
3930,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,18,612417.2396,19951.05218,0,0,5116799.45,0,0.532194643,1,0,0,1,19951.05218,5116799.45
3931,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,19,274060.3805,25289.67071,0,0,-49758904.67,0,0.238160288,2.832556109,0,0,2.832556109,25289.67071,-49758904.67
3932,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,19,908807.9339,8892.55503,0,0,7386508.784,0,0.789760122,0.300355822,0,0,0.300355822,8892.55503,7386508.784
3933,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,19,624283.8134,20337.63606,0,0,5634550.772,0,0.542506774,1,0,0,1,20337.63606,5634550.772
3934,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,2,413442.2187,38151.51081,0,0,-32533057.87,0,0.35928403,2.832556109,0,0,2.832556109,38151.51081,-32533057.87
3935,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,2,413442.2187,264.8108666,0,0,223980.6395,0,0.35928403,0.019660863,0,0,0.019660863,264.8108666,223980.6395
3936,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,2,413442.2187,13468.93383,0,0,-3564693.772,0,0.35928403,1,0,0,1,13468.93383,-3564693.772
3937,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,20,268926.8901,24815.96385,0,0,-50393339.69,0,0.233699251,2.832556109,0,0,2.832556109,24815.96385,-50393339.69
3938,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,20,936357.3029,10051.63914,0,0,8359842.137,0,0.813700706,0.329516291,0,0,0.329516291,10051.63914,8359842.137
3939,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,20,636033.0336,20720.39685,0,0,6147181.829,0,0.552716924,1,0,0,1,20720.39685,6147181.829
3940,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,21,264015.8259,24362.78198,0,0,-51000285.63,0,0.229431504,2.832556109,0,0,2.832556109,24362.78198,-51000285.63
3941,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,21,962978.4076,11299.04226,0,0,9405028.025,0,0.836834623,0.360169296,0,0,0.360169296,11299.04226,9405028.025
3942,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,21,647658.3934,21099.12257,0,0,6654408.725,0,0.562819439,1,0,0,1,21099.12257,6654408.725
3943,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,22,259314.8501,23928.98659,0,0,-51581267.26,0,0.225346325,2.832556109,0,0,2.832556109,23928.98659,-51581267.26
3944,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,22,988546.4715,12547.1569,0,0,10460652.59,0,0.85905344,0.389609772,0,0,0.389609772,12547.1569,10460652.59
3945,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,22,659153.8024,21473.61481,0,0,7155965.729,0,0.572809026,1,0,0,1,21473.61481,7155965.729
3946,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,23,254812.4647,23513.51667,0,0,-52137705.62,0,0.221433722,2.832556109,0,0,2.832556109,23513.51667,-52137705.62
3947,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,23,1013027.154,13788.1508,0,0,11519681.64,0,0.880327315,0.417798177,0,0,0.417798177,13788.1508,11519681.64
3948,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,23,670513.5848,21843.68867,0,0,7651605.196,0,0.582680752,1,0,0,1,21843.68867,7651605.196
3949,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,24,250497.9442,23115.38249,0,0,-52670926.24,0,0.217684375,2.832556109,0,0,2.832556109,23115.38249,-52670926.24
3950,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,24,1036397.421,15019.76906,0,0,12578748.12,0,0.900636233,0.44485506,0,0,0.44485506,15019.76906,12578748.12
3951,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,24,681732.476,22209.17264,0,0,8141097.432,0,0.592430043,1,0,0,1,22209.17264,8141097.432
3952,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,BAU,1,no_CS,illegal_fishing,2,25,246361.274,22733.65995,0,0,-53182166.78,0,0.214089581,2.832556109,0,0,2.832556109,22733.65995,-53182166.78
3953,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,econOpt,1,no_CS,illegal_fishing,2,25,1058639.863,16379.48003,0,0,13730667.4,0,0.919965062,0.474934229,0,0,0.474934229,16379.48003,13730667.4
3954,Japanese anchovy seto_inland_sea_stock,Japanese anchovy,FMSY,1,no_CS,illegal_fishing,2,25,692805.6182,22569.90846,0,0,8624230.486,0,0.602052677,1,0,0,1,22569.90846,8624230.486
